,npi_number,name,url,street_address,city,state,zip_code,publish_date,combined_address,latitude,longitude
394,1568401016,Avera Marshall Regional Medical Center,https://www.avera.org/app/files/public/74016/marshall-regional-medical-center-pricing.xls,300 S Bruce St,Marshall,MN,56258-1934,,"['300 S Bruce St', 'Marshall', 'MN']",NA,NA
395,1568414589,Midmichigan Medical Center Clare,https://www.midmichigan.org/app/files/public/34964/381518643_midmichigan-medical-center-clare_standardcharges.csv,,,,,2021-01-01 00:00:00 +0000 UTC,"[nan, nan, nan]",NA,NA
396,1568415974,Essentia Health-St. Joseph's Medical Center (Brainerd),https://www.essentiahealth.org/app/files/public/3628/st-josephs-medical-center-brainerd-hospital-service-charges.csv,523 N 3rd St,Brainerd,MN,56401,,"['523 N 3rd St', 'Brainerd', 'MN']",NA,NA
397,1568416311,ASCENSION BORGESS HOSPITAL,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/381360526_ascension-borgess-hospital-and-ascension-borgess-pipp-hospital_standardcharges.xlsx,1521 GULL RD,KALAMAZOO,MI,49048-1640,,"['1521 GULL RD', 'KALAMAZOO', 'MI']",NA,NA
398,1568427383,Cambridge Medical Center,https://www.allinahealth.org/-/media/allina-health/files/customer-service/billing-and-insurance/363261413-cambridge-standardcharges.xlsx?la=en&hash=7E38E961A88B86EEF86F8FE0225715C1,,Cambridge,MN,,,"[nan, 'Cambridge', 'MN']",NA,NA
399,1568436798,Encompass Health Rehabilitation Hospital of Bakersfield,https://encompasshealth.com/locations/bakersfieldrehab/transparency-healthcare,5001 COMMERCE DR,BAKERSFIELD,CA,933090648,,"['5001 COMMERCE DR', 'BAKERSFIELD', 'CA']",NA,NA
400,1568460772,Avera Mckennan Hospital And University Health Center,https://www.avera.org/app/files/public/74017/mckennan-hospital-pricing.xls,1325 S Cliff Ave,Sioux Falls,SD,57105-1007,,"['1325 S Cliff Ave', 'Sioux Falls', 'SD']",NA,NA
401,1568473015,TARPON SPRINGS HOSPITAL FOUNDATION INC,https://www.adventhealth.com/sites/default/files/CDM/2021/590898901_AdventHealthNorth Pinellas_standardcharges.xml,1395 S PINELLAS AVE,TARPON SPRINGS,FL,34689,2021-01-26 00:00:00 +0000 UTC,"['1395 S PINELLAS AVE', 'TARPON SPRINGS', 'FL']",NA,NA
402,1568492916,IU Health North Hospital,https://cdn.iuhealth.org/resources/35-1932442_IU-Health-North-Hospital_standardcharges.txt?mtime=20210202164511&focal=none,11700 N Meridian St,Carmel,IN,46032,,"['11700 N Meridian St', 'Carmel', 'IN']",NA,NA
403,1568493641,Palmetto General Hospital,https://www.palmettogeneral.com/docs/global/standard-charges/741802680_palmettogeneralhospital_standardcharges.json?sfvrsn=76bdb89c_4&download=true,2001 West 68th St.,Hialeah,FL,33016,,"['2001 West 68th St.', 'Hialeah', 'FL']",NA,NA
404,1568493922,Los Alamitos Medical Center,https://www.losalamitosmedctr.com/docs/global/standard-charges/752919839_losalamitosmedicalcenter_standardcharges.json?sfvrsn=14e4d64c_4&download=true,3751 Katella Ave.,Los Alamitos,CA,90720,,"['3751 Katella Ave.', 'Los Alamitos', 'CA']",NA,NA
405,1568532810,The Hospital Of Central Connecticut,https://hartfordhealthcare.org/file%20library/price%20data/hocc-prices.xlsx,"100 Grand St, Emergency Department",New Britain,CT,06052-2016,,"['100 Grand St, Emergency Department', 'New Britain', 'CT']",NA,NA
406,1568540581,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
407,1568727048,UP Health System – Marquette,http://www.mgh.org/Content/Uploads/UP Health System - Marquette/files/800818718_Marquette_General_Hospital_Standard_Charges_12192020.zip,580 West College Avenue,Marquette,MI,49855,,"['580 West College Avenue', 'Marquette', 'MI']",NA,NA
408,1568812949,IU Health Methodist Hospital,https://cdn.iuhealth.org/resources/35-1955872_IU-Health-Methodist-Hospital_standardcharges.txt?mtime=20210202164532&focal=none,1701 N Senate Blvd,Indianapolis,IN,46202,,"['1701 N Senate Blvd', 'Indianapolis', 'IN']",NA,NA
409,1568948032.0,HCA Houston Healthcare North Cypress,https://ncmc-hospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,21214 NW Freeway,Cypress,TX,77429.0,2021-01-01 00:00:00 +0000 UTC,"['21214 NW Freeway', 'Cypress', 'TX']",NA,NA
410,1578013736,Lourdes Health,https://www.yourlourdes.com/sites/lourdes/assets/uploads/36-4850536_LOURDES_HEALTH_StandardCharges.zip,520 N. 4th Ave.,Pasco,WA,99301,,"['520 N. 4th Ave.', 'Pasco', 'WA']",NA,NA
411,1578058137,Trios Health,https://www.trioshealth.org/sites/trios/assets/uploads/82-3962056_TRIOS_HEALTH_StandardCharges.zip,3810 Plaza Way,Kennewick,WA,99338,,"['3810 Plaza Way', 'Kennewick', 'WA']",NA,NA
412,1578072906,BEAUMONT MEDICAL GROUP- SPECIALTY SERVICES,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
413,1578500484.0,Overland Park Regional Medical Center,https://oprmc.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,10500 Quivira Road,Overland Park,KS,66215.0,2021-01-01 00:00:00 +0000 UTC,"['10500 Quivira Road', 'Overland Park', 'KS']",NA,NA
414,1578524419,HURON VALLEY HOSPITAL,https://www.dmc.org/patients/pricing-info-estimates/hospital-pricing-information,1 WILLIAM CARLS DR,COMMERCE,MI,483822201,2021-01-18 00:00:00 +0000 UTC,"['1 WILLIAM CARLS DR', 'COMMERCE', 'MI']",NA,NA
415,1578597993,The Johns Hopkins Hospital,https://jhm-web-assets.s3.amazonaws.com/hopkinsmedicine/prod/charge-fees/520591656_JohnsHopkinsHospital_standardcharges.csv,,,,,2021-01-01 00:00:00 +0000 UTC,"[nan, nan, nan]",NA,NA
416,1578626875,St. Luke's Baptist Hospital,https://www.baptisthealthsystem.com/docs/global/standard-charges/760714523_st-luke'sbaptisthospital_standardcharges.json?sfvrsn=35454cc7_4&download=true,7930 Floyd Curl Dr.,San Antonio,TX,78229,,"['7930 Floyd Curl Dr.', 'San Antonio', 'TX']",NA,NA
417,1578677811,Brigham & Women Faulkner Hospital,https://healthcare.partners.org/pricetransparency/042768256_Brigham-and-Womens-Faulkner-Hospital_StandardCharges.zip,1153 Centre St,Boston,MA,02130,,"['1153 Centre St', 'Boston', 'MA']",NA,NA
418,1578729653,Kimble Hospital - Health Clinic,https://kimblehospital.org/wp-content/uploads/2020/12/26-2294680_Kimble-Hospital_standardcharges.csv,349 Reid Rd,Junction,TX,76849,2020-12-01 00:00:00 +0000 UTC,"['349 Reid Rd', 'Junction', 'TX']",NA,NA
419,1578741849,Baylor Scott & White Medical Center - Taylor,https://www.bswhealth.com/SiteCollectionDocuments/patient-tools/estimate-cost-of-care/74-1595711_BAYLOR%20SCOTT%20&%20WHITE%20%20MEDICAL%20CENTER%20AT%20TAYLOR_standardcharges.csv,305 Mallard Ln,Taylor,TX,76574,,"['305 Mallard Ln', 'Taylor', 'TX']",NA,NA
420,1396858999,Northern Light A.r. Gould Hospital,https://northernlighthealth.org/Billing-and-Financial-Services/DRG-and-Standard-Charge-Information/Standard-Charge-Information/AR-Gould-Hospital-CDM-12-20-18,140 Academy St,Presque Isle,ME,04769-3102,,"['140 Academy St', 'Presque Isle', 'ME']",NA,NA
421,1396923710,EMORY UNIVERSITY HOSPITAL DECATUR,https://www.emoryhealthcare.org/ui/pricing-transparency-2021/110076-emory-decatur-hospital-standard-charges.xlsx,2165 N DECATUR RD ,DECATUR,GA,30033-5307 ,,"['2165 N DECATUR RD ', 'DECATUR', 'GA']",NA,NA
422,1396926747,ASCENSION ST. VINCENT'S SOUTHSIDE,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/fl/260479484_ascension-st-vincents-southside_standardcharges.xlsx,4201 BELFORT RD,JACKSONVILLE,FL,32216-1431,,"['4201 BELFORT RD', 'JACKSONVILLE', 'FL']",NA,NA
423,1407010622,Baylor Scott & White Emergency Hospital - Aubrey,https://www.bswhealth.com/SiteCollectionDocuments/patient-tools/estimate-cost-of-care/26-0194016_BAYLOR%20SCOTT%20&%20WHITE%20MEDICAL%20CENTER%20LAKE%20POINTE_standardcharges.csv,26791 US Highway 380 E,Aubrey,TX,76227,,"['26791 US Highway 380 E', 'Aubrey', 'TX']",NA,NA
424,1407059397,SINAI GRACE HOSPITAL,https://www.dmc.org/patients/pricing-info-estimates/hospital-pricing-information,6071 W OUTER DR,DETROIT,MI,482352624,2021-01-18 00:00:00 +0000 UTC,"['6071 W OUTER DR', 'DETROIT', 'MI']",NA,NA
425,1407128671,CHI Health Plainview,https://www.chihealth.com/content/dam/chi-health/website/documents/cost-estimates/Charges_CSVreport_11_Jan_2021_Plainview.csv,704 N 3Rd St,Plainview,NE,68769,2021-01-01 00:00:00 +0000 UTC,"['704 N 3Rd St', 'Plainview', 'NE']",NA,NA
426,1407319957,AdventHealth Ottawa,https://www.adventhealth.com/sites/default/files/CDM/2021/830976641_AdventHealthOttawa_standardcharges.xml,10987 Sheldon Rd Ste 100,Tampa,FL,33626,2021-01-01 00:00:00 +0000 UTC,"['10987 Sheldon Rd Ste 100', 'Tampa', 'FL']",NA,NA
427,1407344880,Baylor Scott & White Emergency Hospital - Rockwall,https://www.bsweh.org/bsw-assets/uploads/forms/262978009_364755936_BSWEMERGENCYHOSPITALS_STANDARDCHARGES.csv,1975 Alpha Dr Ste 100,Rockwall,TX,75087,,"['1975 Alpha Dr Ste 100', 'Rockwall', 'TX']",NA,NA
428,1407375249,Vibra Rehabilitation Hospital of Denver,https://vrhdenver.com/wp-content/uploads/sites/20/2021/02/474374715_Vibra-Hospital-of-Denver-_Standard-Charges.xlsx,"8451 Pearl Street, Suite 101", Thornton,CO,80229,,"['8451 Pearl Street, Suite 101', ' Thornton', 'CO']",NA,NA
429,1407381320,Vibra Rehabilitation Hospital of Rancho Mirage,https://vrhranchomirage.com/wp-content/uploads/sites/21/2021/02/811012327_Vibra-Rehabilitation-Hospital-of-Rancho-Mirage_Standard-Charges.xlsx,70077 Ramon Rd., Rancho Mirage,CA,92270,,"['70077 Ramon Rd.', ' Rancho Mirage', 'CA']",NA,NA
430,1407401938,AdventHealth for Children,https://www.adventhealth.com/sites/default/files/CDM/2021/591479658_AdventHealthOrlando_standardcharges.xml,10987 Sheldon Rd Ste 100,Tampa,FL,33626,2021-01-01 00:00:00 +0000 UTC,"['10987 Sheldon Rd Ste 100', 'Tampa', 'FL']",NA,NA
431,1407801640,Aurora West Allis Medical Center,https://www.aurorahealthcare.org/-/media/aurorahealthcareorg/documents/billing-insurance/pricing-transparency/west-allis-pt1-publication-20210101.xlsx?la=en&hash=3787B62F0FA2C6E68386C9B0C0582D826DC2A79A,8901 W Lincoln Ave,West Allis,WI,53227-2409,,"['8901 W Lincoln Ave', 'West Allis', 'WI']",NA,NA
432,1407801673,Aventura Hospital and Medical Center,https://aventurahospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,20900 Biscayne Blvd,Aventura,FL,33180,2021-01-01 00:00:00 +0000 UTC,"['20900 Biscayne Blvd', 'Aventura', 'FL']",NA,NA
433,1407801673.0,Aventura Hospital & Medical Center,https://aventurahospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,20900 Biscayne Blvd,Aventura,FL,33180.0,2021-01-01 00:00:00 +0000 UTC,"['20900 Biscayne Blvd', 'Aventura', 'FL']",NA,NA
434,1407803257.0,Lake City Medical Center,https://lakecitymedical.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,340 NW Commerce Dr,Lake City,FL,32055.0,2021-01-01 00:00:00 +0000 UTC,"['340 NW Commerce Dr', 'Lake City', 'FL']",NA,NA
435,1407803638,ASCENSION NE WISCONSIN-ST ELIZABETH CAMPUS,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/390816818_ascension-ne-wisconsin-st-elizabeth-campus_standardcharges.xlsx,1506 S ONEIDA ST,APPLETON,WI,54915,,"['1506 S ONEIDA ST', 'APPLETON', 'WI']",NA,NA
436,1407805237,WILLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
437,1407805633,Bluefield Regional Medical Center,http://bluefieldregional.com/wp-content/uploads/2019/09/1558CDM.csv,500 Cherry St,Bluefield,WI,24701,,"['500 Cherry St', 'Bluefield', 'WI']",NA,NA
438,1407872153,AdventHealth Gordon,https://www.adventhealth.com/sites/default/files/CDM/2021/581425000_AdventHealthGordon_standardcharges.xml,105 WILLOWBROOK WAY SE,CALHOUN,GA,30701,,"['105 WILLOWBROOK WAY SE', 'CALHOUN', 'GA']",NA,NA
439,1407889652,ADVENTIST LAGRANGE MEMORIAL HOSPITAL,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/il/364257550_adventist-lagrange-hospital_standardcharges.xlsx,5101 WILLOW SPRINGS RD,LA GRANGE,IL,60525-2600,,"['5101 WILLOW SPRINGS RD', 'LA GRANGE', 'IL']",NA,NA
440,1407893464.0,TriStar Horizon Medical Center,https://tristarhorizon.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,1000 Health Park Dr. Ste. 50,Brentwood,TN,37027.0,2021-01-01 00:00:00 +0000 UTC,"['1000 Health Park Dr. Ste. 50', 'Brentwood', 'TN']",NA,NA
441,1407925928,Santa Rosa Medical Center,https://healthy.kaiserpermanente.org/content/dam/kporg/final/documents/health-plan-documents/coverage-information/941340523_SantaRosaMedicalCenter_standardcharges.xlsx,401 Bicentennial Way,Santa Rosa,CA,94503,2021-01-01 00:00:00 +0000 UTC,"['401 Bicentennial Way', 'Santa Rosa', 'CA']",NA,NA
442,1407962046,Harris Regional Hospital,http://www.myharrisregional.com/Content/Uploads/Harris Regional Hospital/files/383932775_Harris_Regional_Hospital_Standard_Charges_12302020.zip,68 Hospital Road,Sylva,NC,28779,,"['68 Hospital Road', 'Sylva', 'NC']",NA,NA
443,1407964133,PROVIDENCE ST PETER HOSPITAL,https://www.providence.org/-/media/Project/psjh/shared/Files/pricing/phs/500024_providencestpeterhospital_standardcharges.xlsx?la=en&hash=F0518770F5E5BD81A239BBDBF688E706,413 LILLY RD,OLYMPIA,WA,98506,,"['413 LILLY RD', 'OLYMPIA', 'WA']",NA,NA
444,1407966864,Cone Health Penn Nursing Center,https://www.conehealth.com/app/files/public/bafe6bf7-2fb6-4d2f-8214-4d49c30cd952/Standard%20Charges/581588823_TheMosesHConeMemorialHospital_standardcharge.csv,618 S Main St,Reidsville,NC,27320,2021-01-01 00:00:00 +0000 UTC,"['618 S Main St', 'Reidsville', 'NC']",NA,NA
445,1417064205,Castleview Hospital,http://www.castleviewhospital.net/Content/Uploads/Castleview Hospital/files/621762357_Castleview_Hospital_Standard_Charges_12182020.zip,300 North Hospital Drive,Price,UT,84501,,"['300 North Hospital Drive', 'Price', 'UT']",NA,NA
446,1417071663,Cardinal Hill Rehabilitation Hospital,https://encompasshealth.com/locations/cardinalhillrehab/transparency-healthcare,2050 VERSAILLES ROAD,LEXINGTON,KY,40511,,"['2050 VERSAILLES ROAD', 'LEXINGTON', 'KY']",NA,NA
447,1417202169,St Vincent's Medical Center,https://hartfordhealthcare.org/file%20library/price%20data/svmc-prices.xlsx,"2600 Park Ave, Unit 1m",Bridgeport,CT,06604-1303,,"['2600 Park Ave, Unit 1m', 'Bridgeport', 'CT']",NA,NA
448,1417292608,Encompass Health Rehabilitation Hospital of Jonesboro,https://encompasshealth.com/locations/jonesbororehab/transparency-healthcare,1201 FLEMING AVE,JONESBORO,AR,724014311,,"['1201 FLEMING AVE', 'JONESBORO', 'AR']",NA,NA
449,1417334897,Asante Three Rivers Medical Center,https://www.asante.org/app/files/public/15fd7af1-9fd2-4a54-b6a0-c7e67dddad50/Asante_standard_charges.csv,500 SW Ramsey Ave,Grants Pass,OR,97527,2020-12-01 00:00:00 +0000 UTC,"['500 SW Ramsey Ave', 'Grants Pass', 'OR']",NA,NA
450,1417448168,Inland Valley Medical Center,https://uhsfilecdn.eskycity.net/ac/southwest-healthcare-system_standard-charges.csv,36485 Inland Valley Drive,Wildomar,CA,92595,,"['36485 Inland Valley Drive', 'Wildomar', 'CA']",NA,NA
451,1417471467,Medical City Weatherford,https://core.secure.ehc.com/src/util/detail-price-list/822073410_medical-city-weatherford_standardcharges.csv,713 E Anderson St,Weatherford,TX,76086,2021-01-04 00:00:00 +0000 UTC,"['713 E Anderson St', 'Weatherford', 'TX']",NA,NA
452,1417900333,MountainView Hospital,https://mountainview-hospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,3100 N Tenaya Way,Las Vegas,NV,89128,2021-01-01 00:00:00 +0000 UTC,"['3100 N Tenaya Way', 'Las Vegas', 'NV']",NA,NA
453,1417901406.0,Fawcett Memorial Hospital,https://fawcetthospital.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,21298 Olean Blvd,Port Charlotte,FL,33952.0,2021-01-01 00:00:00 +0000 UTC,"['21298 Olean Blvd', 'Port Charlotte', 'FL']",NA,NA
454,1417947490,Valley Hospital Medical Center,https://uhsfilecdn.eskycity.net/ac/valley-hospital-medical-center_standard-charges.csv,620 Shadow Lane,Las Vegas,NV,89106,,"['620 Shadow Lane', 'Las Vegas', 'NV']",NA,NA
455,1417983362,BOTSFORD GENERAL HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,28050 GRAND RIVER AVE,FARMINGTON HILLS,MI,48336,2021-01-17 00:00:00 +0000 UTC,"['28050 GRAND RIVER AVE', 'FARMINGTON HILLS', 'MI']",NA,NA
456,1417994518,Lake City Medical Center,https://lakecitymedical.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,340 NW Commerce Dr,Lake City,FL,32055,2021-01-01 00:00:00 +0000 UTC,"['340 NW Commerce Dr', 'Lake City', 'FL']",NA,NA
457,1427007251,WILLLIAM BEAUMONT HOSPITAL,https://www.beaumont.org/patients-families/billing/pricing/2021-beaumont-health-price-transparency-information,3601 W 13 MILE RD,ROYAL OAK,MI,48073-6712,2021-01-16 00:00:00 +0000 UTC,"['3601 W 13 MILE RD', 'ROYAL OAK', 'MI']",NA,NA
458,1427007384,ASCENSION SE WISCONSIN HOSPITAL-ST JOSEPH CAMPUS,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/wi/390816857_ascension-se-wisconsin-hospital-st-joseph-campus_standardcharges.xlsx,5000 W CHAMBERS ST,MILWAUKEE,WI,53210,,"['5000 W CHAMBERS ST', 'MILWAUKEE', 'WI']",NA,NA
459,1427068345,FLORIDA HOSPITAL CARROLLWOOD,https://www.adventhealth.com/sites/default/files/CDM/2021/591113901_AdventHealthCarrollwood_standardcharges.xml,7171 N DALE MABRY HWY,TAMPA,FL,33614,2021-01-26 00:00:00 +0000 UTC,"['7171 N DALE MABRY HWY', 'TAMPA', 'FL']",NA,NA
460,1144210253,ASCENSION PROVIDENCE HOSPITAL,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/mi/381358212_ascension-providence-hospital-novi-campus_standardcharges.xlsx,47601 GRAND RIVER AVE,NOVI,MI,48374-1233,,"['47601 GRAND RIVER AVE', 'NOVI', 'MI']",NA,NA
461,1144210840,South Texas Health System Edinburg,https://uhsfilecdn.eskycity.net/ac/south-texas-healthcare-system_standard-charges.csv,1102 W. Trenton Road,Edinburg,TX,78539,,"['1102 W. Trenton Road', 'Edinburg', 'TX']",NA,NA
462,1144231432,ST. JOHN OWASSO,https://healthcare.ascension.org/-/media/project/ascension/healthcare/price-transparency-files/ok/203700131_ascension-st-john-owasso_standardcharges.xlsx,12451 E 100TH ST N,OWASSO,OK,74055-4600,,"['12451 E 100TH ST N', 'OWASSO', 'OK']",NA,NA
463,1144251216,Palm Beach Gardens Medical Center,https://www.pbgmc.com/docs/global/standard-charges/591223933_palmbeachgardensmedicalcenter_standardcharges.json?sfvrsn=4bc2395_4&download=true,3360 Burns Rd.,Palm Beach Gardens,FL,33410,,"['3360 Burns Rd.', 'Palm Beach Gardens', 'FL']",NA,NA
464,1003139775.0,HCA Virginia,https://hcavirginia.com/about/legal/pricing-transparency-cms-required-file-of-standard-charges.dot,901 E. Cary St Suite 210,Richmond,VA,,2021-01-01 00:00:00 +0000 UTC,"['901 E. Cary St Suite 210', 'Richmond', 'VA']",NA,NA
465,1003260480,Brookwood Baptist Medical Center,https://www.brookwoodbaptisthealth.com/docs/global/standard-charges/474757851_brookwoodbaptistmedicalcenter_standardcharges.json?sfvrsn=597539c5_4&download=true,2010 Brookwood Medical Center Dr.,Birmingham,AL,35209,,"['2010 Brookwood Medical Center Dr.', 'Birmingham', 'AL']",NA,NA
466,1003281452,Henderson Hospital,https://uhsfilecdn.eskycity.net/ac/henderson-hospital_standard-charges.csv,1050 West Galleria Drive,Henderson,NV,89011,2021-01-01 00:00:00 +0000 UTC,"['1050 West Galleria Drive', 'Henderson', 'NV']",NA,NA
